"location","genotype","id","block","mean_DL","mean_PP","mean_Rad","mean_SWE","mean_Tmax","mean_Tmin","mean_VPD","mean_Tmean","mean_ET0_HS","mean_DT","mean_TT","total_GDD","total_PP","total_Tmean","HTC"
"wr","g1","OAC Constellation",1,15.3695636574074,2.07333333333333,18.4706601764639,0,25.1266666666667,13.9822222222222,1.62334694444444,19.5544444444444,5.05160520470595,11.1444444444444,14.5544444444444,155616.12,22168.08,209076.12,1.06028751633616
"wr","g1","OAC Constellation",2,15.3695636574074,2.07333333333333,18.4706601764639,0,25.1266666666667,13.9822222222222,1.62334694444444,19.5544444444444,5.05160520470595,11.1444444444444,14.5544444444444,155616.12,22168.08,209076.12,1.06028751633616
"wr","g1","OAC Constellation",3,15.3695636574074,2.07333333333333,18.4706601764639,0,25.1266666666667,13.9822222222222,1.62334694444444,19.5544444444444,5.05160520470595,11.1444444444444,14.5544444444444,155616.12,22168.08,209076.12,1.06028751633616
"wr","g1","OAC Constellation",4,15.3695636574074,2.07333333333333,18.4706601764639,0,25.1266666666667,13.9822222222222,1.62334694444444,19.5544444444444,5.05160520470595,11.1444444444444,14.5544444444444,155616.12,22168.08,209076.12,1.06028751633616
"wr","g2","OAC Virgo",1,15.3625165204678,2.29789473684211,18.2085582275947,0,25.1971052631579,14.1994736842105,1.64730368421053,19.6982894736842,5.03014687445961,10.9976315789474,14.6982894736842,165884.895,25934.04,222314.895,1.16654531852218
"wr","g2","OAC Virgo",2,15.3625165204678,2.29789473684211,18.2085582275947,0,25.1971052631579,14.1994736842105,1.64730368421053,19.6982894736842,5.03014687445961,10.9976315789474,14.6982894736842,165884.895,25934.04,222314.895,1.16654531852218
"wr","g2","OAC Virgo",3,15.3625165204678,2.29789473684211,18.2085582275947,0,25.1971052631579,14.1994736842105,1.64730368421053,19.6982894736842,5.03014687445961,10.9976315789474,14.6982894736842,165884.895,25934.04,222314.895,1.16654531852218
"wr","g2","OAC Virgo",4,15.3625165204678,2.29789473684211,18.2085582275947,0,25.1971052631579,14.1994736842105,1.64730368421053,19.6982894736842,5.03014687445961,10.9976315789474,14.6982894736842,165884.895,25934.04,222314.895,1.16654531852218
"wr","g3","OAC Moon",1,15.3625165204678,2.29789473684211,18.2085582275947,0,25.1971052631579,14.1994736842105,1.64730368421053,19.6982894736842,5.03014687445961,10.9976315789474,14.6982894736842,165884.895,25934.04,222314.895,1.16654531852218
"wr","g3","OAC Moon",2,15.3625165204678,2.29789473684211,18.2085582275947,0,25.1971052631579,14.1994736842105,1.64730368421053,19.6982894736842,5.03014687445961,10.9976315789474,14.6982894736842,165884.895,25934.04,222314.895,1.16654531852218
"wr","g3","OAC Moon",3,15.3625165204678,2.29789473684211,18.2085582275947,0,25.1971052631579,14.1994736842105,1.64730368421053,19.6982894736842,5.03014687445961,10.9976315789474,14.6982894736842,165884.895,25934.04,222314.895,1.16654531852218
"wr","g3","OAC Moon",4,15.3625165204678,2.29789473684211,18.2085582275947,0,25.1971052631579,14.1994736842105,1.64730368421053,19.6982894736842,5.03014687445961,10.9976315789474,14.6982894736842,165884.895,25934.04,222314.895,1.16654531852218
